Device Name,Vendor,Model,Card Name,IfName,IfOper,Speed,ModuleClass,Splitter L1 Name,Weekly_Status,Notes
BKK14001G01,ZTE,C300,,gpon_1/9/10,up,2.4,nan,BKK14X0203C,Recovered / Fixed,SFP inserted or port restored this week
BKK14001G01,ZTE,C300,,gpon_1/9/11,up,2.4,nan,BKK14X0203H,Recovered / Fixed,SFP inserted or port restored this week
BKK14001G01,ZTE,C300,,gpon_1/9/12,up,2.4,nan,BKK14X0203K,Recovered / Fixed,SFP inserted or port restored this week
BKK14001G01,ZTE,C300,,gpon_1/9/13,up,2.4,nan,BKK14X0203P,Recovered / Fixed,SFP inserted or port restored this week
BKK14001G01,ZTE,C300,,gpon_1/9/14,up,2.4,nan,BKK14X0203U,Recovered / Fixed,SFP inserted or port restored this week
BKK14001G01,ZTE,C300,,gpon_1/9/15,up,2.4,nan,BKK14X0203Z,Recovered / Fixed,SFP inserted or port restored this week
BKK14001G01,ZTE,C300,,gpon_1/9/16,up,2.4,nan,BKK14X02044,Recovered / Fixed,SFP inserted or port restored this week
BKK14001G01,ZTE,C300,,gpon_1/9/2,up,2.4,nan,BKK14X0202C,Recovered / Fixed,SFP inserted or port restored this week
BKK14001G01,ZTE,C300,,gpon_1/9/3,up,2.4,nan,BKK14X0202H,Recovered / Fixed,SFP inserted or port restored this week
BKK14001G01,ZTE,C300,,gpon_1/9/4,up,2.4,nan,BKK14X0202P,Recovered / Fixed,SFP inserted or port restored this week
BKK14001G01,ZTE,C300,,gpon_1/9/5,up,2.4,nan,BKK14X0202K,Recovered / Fixed,SFP inserted or port restored this week
BKK14001G01,ZTE,C300,,gpon_1/9/6,up,2.4,nan,BKK14X0202Z,Recovered / Fixed,SFP inserted or port restored this week
BKK14001G01,ZTE,C300,,gpon_1/9/7,up,2.4,nan,BKK14X0202U,Recovered / Fixed,SFP inserted or port restored this week
BKK14001G01,ZTE,C300,,gpon_1/9/9,up,2.4,nan,BKK14X02037,Recovered / Fixed,SFP inserted or port restored this week
BKK14001G02,ZTE,C300,,gpon_1/15/12,up,2.4,nan,BKK14X2LRXT,Recovered / Fixed,SFP inserted or port restored this week
BKK14001G02,ZTE,C300,,gpon_1/15/2,up,2.4,nan,BKK14X2FFSI,Recovered / Fixed,SFP inserted or port restored this week
BKK14001G02,ZTE,C300,,gpon_1/19/12,up,2.4,nan,BKK14X2EMDC,Recovered / Fixed,SFP inserted or port restored this week
BKK14001G02,ZTE,C300,,gpon_1/9/13,up,2.4,nan,BKK30X2SHXA,Recovered / Fixed,SFP inserted or port restored this week
BKK17001G00,ZTE,C300,,gpon_1/12/7,up,2.4,nan,BKK30X0401M,Recovered / Fixed,SFP inserted or port restored this week
BKK17001G00,ZTE,C300,,gpon_1/8/16,up,2.4,nan,BKK26X0708K,Recovered / Fixed,SFP inserted or port restored this week
BKK17001G01,ZTE,C300,,gpon_1/12/15,up,2.4,nan,BKK26X1OVPB,Recovered / Fixed,SFP inserted or port restored this week
BKK17001G01,ZTE,C300,,gpon_1/4/7,up,2.4,nan,BKK26X0604L,Recovered / Fixed,SFP inserted or port restored this week
BKK17001G01,ZTE,C300,,gpon_1/6/1,up,2.4,nan,BKK26X06086,Recovered / Fixed,SFP inserted or port restored this week
BKK17001G01,ZTE,C300,,gpon_1/6/10,up,2.4,nan,BKK26X0609A,Recovered / Fixed,SFP inserted or port restored this week
BKK17001G01,ZTE,C300,,gpon_1/6/11,up,2.4,nan,BKK26X0609F,Recovered / Fixed,SFP inserted or port restored this week
BKK17001G01,ZTE,C300,,gpon_1/6/3,up,2.4,nan,BKK26X0608G,Recovered / Fixed,SFP inserted or port restored this week
BKK17001G01,ZTE,C300,,gpon_1/6/8,up,2.4,nan,BKK26X06093,Recovered / Fixed,SFP inserted or port restored this week
BKK17001G01,ZTE,C300,,gpon_1/6/9,up,2.4,nan,BKK26X06097,Recovered / Fixed,SFP inserted or port restored this week
BKK17001G02,ZTE,C300,,gpon_1/13/1,up,2.4,nan,BKK26X2FMVW,Recovered / Fixed,SFP inserted or port restored this week
BKK17001G02,ZTE,C300,,gpon_1/4/9,up,2.4,nan,BKK26X2033V,Recovered / Fixed,SFP inserted or port restored this week
BKK17003GO0,ZTE,C320,,gpon_1/1/12,down,2.4,nan,HAM-07-01/G002-O,Recovered / Fixed,SFP inserted or port restored this week
BKK17003GO0,ZTE,C320,,gpon_1/2/5,down,2.4,nan,BKK17X3P3NM,Recovered / Fixed,SFP inserted or port restored this week
BKK17008G00,ZTE,C320,,gpon_1/1/3,up,2.4,nan,BKK17X2HHCU,Recovered / Fixed,SFP inserted or port restored this week
BKK17017GO0,Fiberhome,AN5516-04,,PON 2/13,up,2.4,nan,BKK17X3OHHM,Recovered / Fixed,SFP inserted or port restored this week
BKK17023GO0,Fiberhome,AN5516-04,,PON 1/15,up,2.4,nan,BKK17X3ESX7,Recovered / Fixed,SFP inserted or port restored this week
BKK17025GO0,Fiberhome,AN6000-2,,PON 1/10,up,2.4,nan,BKK17X32UM2,Recovered / Fixed,SFP inserted or port restored this week
BKK21022GO0,Fiberhome,AN5516-04,,PON 1/6,up,2.4,nan,BKK21X2LCZ5,Recovered / Fixed,SFP inserted or port restored this week
BKK25017G00,ZTE,C320,,gpon_1/1/2,up,2.4,nan,BKK25X2GLY2,Recovered / Fixed,SFP inserted or port restored this week
BKK25017G00,ZTE,C320,,gpon_1/1/4,up,2.4,nan,BKK25X2GLYE,Recovered / Fixed,SFP inserted or port restored this week
BKK27002G01,ZTE,C300,,gpon_1/7/6,up,2.4,nan,BKK27X1PDKK,Recovered / Fixed,SFP inserted or port restored this week
BKK27002G01,ZTE,C300,,gpon_1/8/5,up,2.4,nan,BKK27X1SGA6,Recovered / Fixed,SFP inserted or port restored this week
BKK28003GO0,ZTE,C320,,gpon_1/1/2,up,2.4,nan,BKK28X1Z5YM,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/12/1,up,2.4,nan,BKK29X1ORU5,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/12/10,up,2.4,nan,BKK29X1KOP2,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/12/11,up,2.4,nan,BKK29X1KOP3,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/12/13,up,2.4,nan,BKK29X1P14H,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/12/15,up,2.4,nan,BKK29X1PU5G,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/12/16,up,2.4,nan,BKK29X1PU5H,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/12/2,up,2.4,nan,BKK29X1ORU7,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/12/3,up,2.4,nan,BKK29X1ORTC,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/12/4,up,2.4,nan,BKK29X1ORTE,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/12/5,up,2.4,nan,BKK29X1ORTT,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/12/6,up,2.4,nan,BKK29X1ORTU,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/12/7,up,2.4,nan,BKK29X1QMPB,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/12/8,up,2.4,nan,BKK29X1KOOZ,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/12/9,up,2.4,nan,BKK29X1KOP0,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/13/1,up,2.4,nan,BKK29X1PU5I,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/13/10,up,2.4,nan,BKK29X1SSEG,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/13/11,up,2.4,nan,BKK29X1SPYX,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/13/13,up,2.4,nan,BKK29X1S93I,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/13/14,up,2.4,nan,BKK29X1VJ91,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/13/15,up,2.4,nan,BKK29X1UV2S,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/13/16,up,2.4,nan,BKK30X1Z7I2,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/13/2,up,2.4,nan,BKK29X1PUFP,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/13/3,up,2.4,nan,BKK29X1P15S,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/13/4,up,2.4,nan,BKK29X1P16U,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/13/5,up,2.4,nan,BKK29X1P16W,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/13/6,up,2.4,nan,BKK30X1P9QN,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/13/7,up,2.4,nan,BKK30X1P9QO,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/13/8,up,2.4,nan,BKK30X1PAGF,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/13/9,up,2.4,nan,BKK30X1P9RO,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/14/1,up,2.4,nan,BKK30X1SWIP,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/14/10,up,2.4,nan,BKK30X1SWSW,Recovered / Fixed,SFP inserted or port restored this week
BKK29001G00,ZTE,C300,,gpon_1/14/11,up,2.4,nan,BKK30X1S513,Recovered / Fixed,SFP inserted or port restored this week
